question,answer,relevant_text,title,publication_date,inventor
What is the basic design configuration of the explosion-proof payment post?,an explosion-proof power box with multiple paths of intrinsic safety power supplies,"Be applied to explosion-proof payment post of hydrogen energy environmentThe utility model discloses an explosion-proof payment column applied to hydrogen energy environment, which comprises an explosion-proof power box, wherein a plurality of paths of intrinsic safety power supplies are integrated in the explosion-proof power box; one of the intrinsic safety power supplies is connected with the backlight power supply adjusting module to provide power for the backlight of the liquid crystal screen, and the other intrinsic safety power supply is connected with the main board and the liquid crystal screen to provide a logic power supply for the main board and the liquid crystal screen; the external interface of the mainboard comprises a backlight control interface, an LVDS interface, an image acquisition interface, an ANT interface and a network interface; the backlight control interface is connected with the backlight power supply adjusting module, the touch interface is connected with the touch panel, and the LVDS interface is connected with the liquid crystal screen; the image acquisition interface is connected with the 3D camera, the ANT interface is externally connected with the WIFI antenna, and the network interface is connected with a network. The explosion-proof payment column applied to the hydrogen energy environment has the advantages that the whole optimization design and layout are realized, the whole use safety and functionality are submitted, and the explosion-proof payment column can be widely applied to the field of explosion-proof products in the aspects of hydrogen, CNG and LNG.","[{'text': 'Be applied to explosion-proof payment post of hydrogen energy environment', 'language': 'en', 'truncated': False}, {'text': '一种应用于氢能环境的防爆支付柱', 'language': 'zh', 'truncated': False}]",20211130,['YANG JUNYU']
What interfaces are connected to the mainboard in the explosion-proof payment column?,"backlight control interface, LVDS interface, image acquisition interface, ANT interface, and network interface","Be applied to explosion-proof payment post of hydrogen energy environmentThe utility model discloses an explosion-proof payment column applied to hydrogen energy environment, which comprises an explosion-proof power box, wherein a plurality of paths of intrinsic safety power supplies are integrated in the explosion-proof power box; one of the intrinsic safety power supplies is connected with the backlight power supply adjusting module to provide power for the backlight of the liquid crystal screen, and the other intrinsic safety power supply is connected with the main board and the liquid crystal screen to provide a logic power supply for the main board and the liquid crystal screen; the external interface of the mainboard comprises a backlight control interface, an LVDS interface, an image acquisition interface, an ANT interface and a network interface; the backlight control interface is connected with the backlight power supply adjusting module, the touch interface is connected with the touch panel, and the LVDS interface is connected with the liquid crystal screen; the image acquisition interface is connected with the 3D camera, the ANT interface is externally connected with the WIFI antenna, and the network interface is connected with a network. The explosion-proof payment column applied to the hydrogen energy environment has the advantages that the whole optimization design and layout are realized, the whole use safety and functionality are submitted, and the explosion-proof payment column can be widely applied to the field of explosion-proof products in the aspects of hydrogen, CNG and LNG.","[{'text': 'Be applied to explosion-proof payment post of hydrogen energy environment', 'language': 'en', 'truncated': False}, {'text': '一种应用于氢能环境的防爆支付柱', 'language': 'zh', 'truncated': False}]",20211130,['YANG JUNYU']
To what types of gas can the explosion-proof payment column be applied?,"hydrogen, CNG, and LNG","Be applied to explosion-proof payment post of hydrogen energy environmentThe utility model discloses an explosion-proof payment column applied to hydrogen energy environment, which comprises an explosion-proof power box, wherein a plurality of paths of intrinsic safety power supplies are integrated in the explosion-proof power box; one of the intrinsic safety power supplies is connected with the backlight power supply adjusting module to provide power for the backlight of the liquid crystal screen, and the other intrinsic safety power supply is connected with the main board and the liquid crystal screen to provide a logic power supply for the main board and the liquid crystal screen; the external interface of the mainboard comprises a backlight control interface, an LVDS interface, an image acquisition interface, an ANT interface and a network interface; the backlight control interface is connected with the backlight power supply adjusting module, the touch interface is connected with the touch panel, and the LVDS interface is connected with the liquid crystal screen; the image acquisition interface is connected with the 3D camera, the ANT interface is externally connected with the WIFI antenna, and the network interface is connected with a network. The explosion-proof payment column applied to the hydrogen energy environment has the advantages that the whole optimization design and layout are realized, the whole use safety and functionality are submitted, and the explosion-proof payment column can be widely applied to the field of explosion-proof products in the aspects of hydrogen, CNG and LNG.","[{'text': 'Be applied to explosion-proof payment post of hydrogen energy environment', 'language': 'en', 'truncated': False}, {'text': '一种应用于氢能环境的防爆支付柱', 'language': 'zh', 'truncated': False}]",20211130,['YANG JUNYU']
What is the purpose of the annular guide groove in the planetary gear box?,"To limit the rotation of the second-stage planet gear fixing shafts and prevent excessive movement, thereby preventing big beats and promoting steady meshing between the gears.","Planetary gear box capable of preventing planet carrier and gear from swingingThe utility model discloses a planetary gear box which can prevent the planet carrier and the gear from swinging; the solar energy power generation box comprises a box body, wherein a first-stage sun gear planet carrier and a second-stage sun gear planet carrier are arranged in the box body, an annular guide groove is formed in one side of the first-stage sun gear planet carrier, a plurality of second-stage planet gear fixing shafts are arranged on the corresponding surfaces of the second-stage sun gear planet carrier and the annular guide groove at intervals, the end portion of each second-stage planet gear fixing shaft is embedded into the annular guide groove, a second-stage planet gear is arranged on each second-stage planet gear fixing shaft, and when the second-stage sun gear planet carrier rotates, each second-stage planet gear fixing shaft is limited to slide in the annular guide groove. The utility model discloses add the annular guide way, let the second level planet tooth fixed axle of second level sun tooth planet carrier in the steady operation of annular guide way, prevent that the too big beat from taking place for the sun tooth planet carrier of first order, let the meshing between the gear more steady. Thereby prolonging the service life of the gearbox.","[{'text': 'Planetary gear box capable of preventing planet carrier and gear from swinging', 'language': 'en', 'truncated': False}, {'text': '一种能够防止行星架和齿轮摆动的行星齿轮箱', 'language': 'zh', 'truncated': False}]",20211221,"['LI CHANGDING', 'CHEN HAISHENG']"
How does the annular guide way contribute to the service life of the gearbox?,"By preventing excessive movement of the sun tooth planet carrier, which in turn prevents big beats and prolongs the service life of the gearbox.","Planetary gear box capable of preventing planet carrier and gear from swingingThe utility model discloses a planetary gear box which can prevent the planet carrier and the gear from swinging; the solar energy power generation box comprises a box body, wherein a first-stage sun gear planet carrier and a second-stage sun gear planet carrier are arranged in the box body, an annular guide groove is formed in one side of the first-stage sun gear planet carrier, a plurality of second-stage planet gear fixing shafts are arranged on the corresponding surfaces of the second-stage sun gear planet carrier and the annular guide groove at intervals, the end portion of each second-stage planet gear fixing shaft is embedded into the annular guide groove, a second-stage planet gear is arranged on each second-stage planet gear fixing shaft, and when the second-stage sun gear planet carrier rotates, each second-stage planet gear fixing shaft is limited to slide in the annular guide groove. The utility model discloses add the annular guide way, let the second level planet tooth fixed axle of second level sun tooth planet carrier in the steady operation of annular guide way, prevent that the too big beat from taking place for the sun tooth planet carrier of first order, let the meshing between the gear more steady. Thereby prolonging the service life of the gearbox.","[{'text': 'Planetary gear box capable of preventing planet carrier and gear from swinging', 'language': 'en', 'truncated': False}, {'text': '一种能够防止行星架和齿轮摆动的行星齿轮箱', 'language': 'zh', 'truncated': False}]",20211221,"['LI CHANGDING', 'CHEN HAISHENG']"
What is the effect of the planetary gear box on the meshing between the gears?,"The planetary gear box promotes steady meshing between the gears by limiting the rotation of the second-stage planet gear fixing shafts and preventing excessive movement, resulting in a more stable and efficient gear system.","Planetary gear box capable of preventing planet carrier and gear from swingingThe utility model discloses a planetary gear box which can prevent the planet carrier and the gear from swinging; the solar energy power generation box comprises a box body, wherein a first-stage sun gear planet carrier and a second-stage sun gear planet carrier are arranged in the box body, an annular guide groove is formed in one side of the first-stage sun gear planet carrier, a plurality of second-stage planet gear fixing shafts are arranged on the corresponding surfaces of the second-stage sun gear planet carrier and the annular guide groove at intervals, the end portion of each second-stage planet gear fixing shaft is embedded into the annular guide groove, a second-stage planet gear is arranged on each second-stage planet gear fixing shaft, and when the second-stage sun gear planet carrier rotates, each second-stage planet gear fixing shaft is limited to slide in the annular guide groove. The utility model discloses add the annular guide way, let the second level planet tooth fixed axle of second level sun tooth planet carrier in the steady operation of annular guide way, prevent that the too big beat from taking place for the sun tooth planet carrier of first order, let the meshing between the gear more steady. Thereby prolonging the service life of the gearbox.","[{'text': 'Planetary gear box capable of preventing planet carrier and gear from swinging', 'language': 'en', 'truncated': False}, {'text': '一种能够防止行星架和齿轮摆动的行星齿轮箱', 'language': 'zh', 'truncated': False}]",20211221,"['LI CHANGDING', 'CHEN HAISHENG']"
What is the main purpose of the unmanned aerial vehicle's transfer station?,The main purpose of the unmanned aerial vehicle's transfer station is to automatically patrol and examine electric wire netting.,"Unmanned aerial vehicle&#39;s transfer station is patrolled and examined automatically to electric wire nettingThe utility model provides an automatic unmanned aerial vehicle&#39;s transfer station of patrolling and examining of electric wire netting, this transfer station include take off and land platform, control chip, communication module, solar energy power storage module and the wireless module of charging of unmanned aerial vehicle, be equipped with descending terminal point, descending conveyer belt and position sensor on the take off and land platform, this descending conveyer belt links up to the descending terminal point, unmanned aerial vehicle bottom detachable is provided with the spare part package, the inside spare part collecting chamber that is equipped with of take off and land platform, the transfer station is still including setting up in the unloader and the device of returning to the warehouse of descending terminal point department, unloader is lifted off or is loaded onto by unmanned aerial vehicle with the spare part package, the device of returning to the warehouse links up discharge apparatus, deposits or takes out in the spare part collecting chamber with the spare part package. The detachable load part package of unmanned aerial vehicle alright in order can be at the line patrol in-process, as required, allocate, transport, store spare part in each transfer station, avoided maintainer to tremble and arrive, lack the condition of certain spare part.","[{'text': 'Unmanned aerial vehicle&#39;s transfer station is patrolled and examined automatically to electric wire netting', 'language': 'en', 'truncated': False}, {'text': '一种电网自动巡检无人机的中转站', 'language': 'zh', 'truncated': False}]",20220621,[]
What is equipped with a descending conveyer belt and position sensor on the take off and land platform?,The take off and land platform is equipped with a descending conveyer belt and position sensor.,"Unmanned aerial vehicle&#39;s transfer station is patrolled and examined automatically to electric wire nettingThe utility model provides an automatic unmanned aerial vehicle&#39;s transfer station of patrolling and examining of electric wire netting, this transfer station include take off and land platform, control chip, communication module, solar energy power storage module and the wireless module of charging of unmanned aerial vehicle, be equipped with descending terminal point, descending conveyer belt and position sensor on the take off and land platform, this descending conveyer belt links up to the descending terminal point, unmanned aerial vehicle bottom detachable is provided with the spare part package, the inside spare part collecting chamber that is equipped with of take off and land platform, the transfer station is still including setting up in the unloader and the device of returning to the warehouse of descending terminal point department, unloader is lifted off or is loaded onto by unmanned aerial vehicle with the spare part package, the device of returning to the warehouse links up discharge apparatus, deposits or takes out in the spare part collecting chamber with the spare part package. The detachable load part package of unmanned aerial vehicle alright in order can be at the line patrol in-process, as required, allocate, transport, store spare part in each transfer station, avoided maintainer to tremble and arrive, lack the condition of certain spare part.","[{'text': 'Unmanned aerial vehicle&#39;s transfer station is patrolled and examined automatically to electric wire netting', 'language': 'en', 'truncated': False}, {'text': '一种电网自动巡检无人机的中转站', 'language': 'zh', 'truncated': False}]",20220621,[]
What is the benefit of having a detachable load part package on the unmanned aerial vehicle?,"The detachable load part package allows the unmanned aerial vehicle to transport spare parts to each transfer station, avoiding maintenance and ensuring availability of certain spare parts.","Unmanned aerial vehicle&#39;s transfer station is patrolled and examined automatically to electric wire nettingThe utility model provides an automatic unmanned aerial vehicle&#39;s transfer station of patrolling and examining of electric wire netting, this transfer station include take off and land platform, control chip, communication module, solar energy power storage module and the wireless module of charging of unmanned aerial vehicle, be equipped with descending terminal point, descending conveyer belt and position sensor on the take off and land platform, this descending conveyer belt links up to the descending terminal point, unmanned aerial vehicle bottom detachable is provided with the spare part package, the inside spare part collecting chamber that is equipped with of take off and land platform, the transfer station is still including setting up in the unloader and the device of returning to the warehouse of descending terminal point department, unloader is lifted off or is loaded onto by unmanned aerial vehicle with the spare part package, the device of returning to the warehouse links up discharge apparatus, deposits or takes out in the spare part collecting chamber with the spare part package. The detachable load part package of unmanned aerial vehicle alright in order can be at the line patrol in-process, as required, allocate, transport, store spare part in each transfer station, avoided maintainer to tremble and arrive, lack the condition of certain spare part.","[{'text': 'Unmanned aerial vehicle&#39;s transfer station is patrolled and examined automatically to electric wire netting', 'language': 'en', 'truncated': False}, {'text': '一种电网自动巡检无人机的中转站', 'language': 'zh', 'truncated': False}]",20220621,[]
What happens when the vehicle door and window is in the closed condition and the car is occupied?,The vehicle enters intelligent circulation mode and the air conditioner starts to blow air into the cabin to ensure a fresh and comfortable environment for the driver.,"Intelligent ventilation control method of hydrogen energy automobile, terminal equipment and storage mediumThe invention discloses an intelligent ventilation control method of a hydrogen energy automobile, terminal equipment and a storage medium. Through the signal of telecommunication about acquireing the vehicle, and then acquire vehicle door and window and close locking signal and personnel&#39;s information, when vehicle door and window is in the closed condition and the car in have the people, the vehicle gets into intelligent circulation mode in turn, and vehicle intelligence matches ventilation frame, air-blower and the interior extrinsic cycle air door of air conditioner this moment, realizes the active control to the interior air current organization form of whole car driver&#39;s cabin to satisfy the driver&#39;s cabin and take a breath fast in short-term, reach the purpose of airtight NVH travelling comfort. Under the intelligent alternating circulation mode, the smaller the pressure difference between the inside and the outside of the four doors is when the vehicle takes a breath, the smaller the ratio of the uncontrollable air leakage amount through the four doors in the process of taking a breath is, namely the smaller the ratio of the short circuit of the fresh air flow is, and when the vehicle takes a breath actively through the ventilation frame, the higher the ratio of carbon dioxide in the air is, so that the higher the ventilation efficiency is. Effectively guarantee quick abundant taking a breath in the car, the air is fresh in the car, reaches the interior NVH travelling comfort purpose of car.","[{'text': 'Intelligent ventilation control method of hydrogen energy automobile, terminal equipment and storage medium', 'language': 'en', 'truncated': False}, {'text': '氢能汽车的智能换气控制方法、终端设备及存储介质', 'language': 'zh', 'truncated': False}]",20220517,[]
How is the ventilation efficiency measured when the vehicle takes a breath actively through the ventilation frame?,"The ventilation efficiency is measured by the ratio of carbon dioxide in the air, with higher ratios indicating better ventilation efficiency.","Intelligent ventilation control method of hydrogen energy automobile, terminal equipment and storage mediumThe invention discloses an intelligent ventilation control method of a hydrogen energy automobile, terminal equipment and a storage medium. Through the signal of telecommunication about acquireing the vehicle, and then acquire vehicle door and window and close locking signal and personnel&#39;s information, when vehicle door and window is in the closed condition and the car in have the people, the vehicle gets into intelligent circulation mode in turn, and vehicle intelligence matches ventilation frame, air-blower and the interior extrinsic cycle air door of air conditioner this moment, realizes the active control to the interior air current organization form of whole car driver&#39;s cabin to satisfy the driver&#39;s cabin and take a breath fast in short-term, reach the purpose of airtight NVH travelling comfort. Under the intelligent alternating circulation mode, the smaller the pressure difference between the inside and the outside of the four doors is when the vehicle takes a breath, the smaller the ratio of the uncontrollable air leakage amount through the four doors in the process of taking a breath is, namely the smaller the ratio of the short circuit of the fresh air flow is, and when the vehicle takes a breath actively through the ventilation frame, the higher the ratio of carbon dioxide in the air is, so that the higher the ventilation efficiency is. Effectively guarantee quick abundant taking a breath in the car, the air is fresh in the car, reaches the interior NVH travelling comfort purpose of car.","[{'text': 'Intelligent ventilation control method of hydrogen energy automobile, terminal equipment and storage medium', 'language': 'en', 'truncated': False}, {'text': '氢能汽车的智能换气控制方法、终端设备及存储介质', 'language': 'zh', 'truncated': False}]",20220517,[]
What is the purpose of the intelligent ventilation control method?,"The purpose is to ensure a quick and abundant airflow into the car, maintaining a fresh and comfortable environment for the driver, while minimizing noise, vibration, and harshness (NVH).","Intelligent ventilation control method of hydrogen energy automobile, terminal equipment and storage mediumThe invention discloses an intelligent ventilation control method of a hydrogen energy automobile, terminal equipment and a storage medium. Through the signal of telecommunication about acquireing the vehicle, and then acquire vehicle door and window and close locking signal and personnel&#39;s information, when vehicle door and window is in the closed condition and the car in have the people, the vehicle gets into intelligent circulation mode in turn, and vehicle intelligence matches ventilation frame, air-blower and the interior extrinsic cycle air door of air conditioner this moment, realizes the active control to the interior air current organization form of whole car driver&#39;s cabin to satisfy the driver&#39;s cabin and take a breath fast in short-term, reach the purpose of airtight NVH travelling comfort. Under the intelligent alternating circulation mode, the smaller the pressure difference between the inside and the outside of the four doors is when the vehicle takes a breath, the smaller the ratio of the uncontrollable air leakage amount through the four doors in the process of taking a breath is, namely the smaller the ratio of the short circuit of the fresh air flow is, and when the vehicle takes a breath actively through the ventilation frame, the higher the ratio of carbon dioxide in the air is, so that the higher the ventilation efficiency is. Effectively guarantee quick abundant taking a breath in the car, the air is fresh in the car, reaches the interior NVH travelling comfort purpose of car.","[{'text': 'Intelligent ventilation control method of hydrogen energy automobile, terminal equipment and storage medium', 'language': 'en', 'truncated': False}, {'text': '氢能汽车的智能换气控制方法、终端设备及存储介质', 'language': 'zh', 'truncated': False}]",20220517,[]
How does the system use regenerative braking to lower energy consumption?,The descending empty truck recharges by regenerative braking.,"Dispatchable timeshifting gravitational energy storage using large electric dump trucks with regenerative braking to lift and lower soil/rocks powered by renewable energy utilising super capacitorsElectrification of heavy mining dump trucks using onboard fast charging supercapacitors, which offer 
high number of charging cycles and presents unique benefits in terms of lower cost per delivered 
kwh of energy, as well as ability to support operation with no charging delays by receiving energy 
while in motion. The energy is delivered efficiently in short bursts at 6 times the nominal charging 
rate or higher. Majority of the round-trip energy consumption, happens during the climb with 
payload. Consequently, the charging infrastructure only has to be deployed for about 25% of the 
climb. The descending empty truck recharges by regenerative braking. The regenerative braking 
energy release can be maximised by loading the truck before descent with post mineral extraction 
crushed rock/overburden or soil, which can on descent be stowed in previously mined space. This 
mechanism can be used to make a off grid mine, fully renewable energy powered, utilising an onsite 
solar farm and gravitational energy storage. The stored gravitational energy released by, loaded 
dump trucks descending between sunset and sunrise from the surface to the pit or other lower 
elevation dump area.  
On closure of an off grid mine, it can be fully converted to a gravitational energy storage site. Such a 
storage site will have ability to time shift onsite daytime solar energy into the evening peak as well 
as provide multi day energy dispatch during over cast days and other periods of energy shortage.  
This also avoids the unproductive cost of rehabilitating the exhausted mine, by converting the mine 
to an energy storage site and also extends the use of existing power infrastructure indefinitely.","[{'text': 'Dispatchable timeshifting gravitational energy storage using large electric dump trucks with regenerative braking to lift and lower soil/rocks powered by renewable energy utilising super capacitors', 'language': 'en', 'truncated': False}]",20220512,"['MUKERJI, SAUGATO']"
What is the primary benefit of using supercapacitors for heavy mining dump trucks?,It offers a high number of charging cycles and presents unique benefits in terms of lower cost per delivered kwh of energy.,"Dispatchable timeshifting gravitational energy storage using large electric dump trucks with regenerative braking to lift and lower soil/rocks powered by renewable energy utilising super capacitorsElectrification of heavy mining dump trucks using onboard fast charging supercapacitors, which offer 
high number of charging cycles and presents unique benefits in terms of lower cost per delivered 
kwh of energy, as well as ability to support operation with no charging delays by receiving energy 
while in motion. The energy is delivered efficiently in short bursts at 6 times the nominal charging 
rate or higher. Majority of the round-trip energy consumption, happens during the climb with 
payload. Consequently, the charging infrastructure only has to be deployed for about 25% of the 
climb. The descending empty truck recharges by regenerative braking. The regenerative braking 
energy release can be maximised by loading the truck before descent with post mineral extraction 
crushed rock/overburden or soil, which can on descent be stowed in previously mined space. This 
mechanism can be used to make a off grid mine, fully renewable energy powered, utilising an onsite 
solar farm and gravitational energy storage. The stored gravitational energy released by, loaded 
dump trucks descending between sunset and sunrise from the surface to the pit or other lower 
elevation dump area.  
On closure of an off grid mine, it can be fully converted to a gravitational energy storage site. Such a 
storage site will have ability to time shift onsite daytime solar energy into the evening peak as well 
as provide multi day energy dispatch during over cast days and other periods of energy shortage.  
This also avoids the unproductive cost of rehabilitating the exhausted mine, by converting the mine 
to an energy storage site and also extends the use of existing power infrastructure indefinitely.","[{'text': 'Dispatchable timeshifting gravitational energy storage using large electric dump trucks with regenerative braking to lift and lower soil/rocks powered by renewable energy utilising super capacitors', 'language': 'en', 'truncated': False}]",20220512,"['MUKERJI, SAUGATO']"
Can the system be used to provide energy during periods of outage or when the sun is not shining?,"Yes, it can store daytime solar energy and release it as dispatch energy during overcast days and periods of energy shortage, and also time shift energy into the evening peak.","Dispatchable timeshifting gravitational energy storage using large electric dump trucks with regenerative braking to lift and lower soil/rocks powered by renewable energy utilising super capacitorsElectrification of heavy mining dump trucks using onboard fast charging supercapacitors, which offer 
high number of charging cycles and presents unique benefits in terms of lower cost per delivered 
kwh of energy, as well as ability to support operation with no charging delays by receiving energy 
while in motion. The energy is delivered efficiently in short bursts at 6 times the nominal charging 
rate or higher. Majority of the round-trip energy consumption, happens during the climb with 
payload. Consequently, the charging infrastructure only has to be deployed for about 25% of the 
climb. The descending empty truck recharges by regenerative braking. The regenerative braking 
energy release can be maximised by loading the truck before descent with post mineral extraction 
crushed rock/overburden or soil, which can on descent be stowed in previously mined space. This 
mechanism can be used to make a off grid mine, fully renewable energy powered, utilising an onsite 
solar farm and gravitational energy storage. The stored gravitational energy released by, loaded 
dump trucks descending between sunset and sunrise from the surface to the pit or other lower 
elevation dump area.  
On closure of an off grid mine, it can be fully converted to a gravitational energy storage site. Such a 
storage site will have ability to time shift onsite daytime solar energy into the evening peak as well 
as provide multi day energy dispatch during over cast days and other periods of energy shortage.  
This also avoids the unproductive cost of rehabilitating the exhausted mine, by converting the mine 
to an energy storage site and also extends the use of existing power infrastructure indefinitely.","[{'text': 'Dispatchable timeshifting gravitational energy storage using large electric dump trucks with regenerative braking to lift and lower soil/rocks powered by renewable energy utilising super capacitors', 'language': 'en', 'truncated': False}]",20220512,"['MUKERJI, SAUGATO']"
What is the purpose of the acidified urine pool in the treatment system?,The acidified urine pool deodorizes and nitrogen-fixes the source-separated urine.,"Utilize solar energy to realize source separation urine and excrement and urine resourceization&#39;s processing systemThe invention provides a treatment system for recycling urine and excrement by utilizing solar energy, which comprises a source separation sanitary appliance, an acidified urine pool, a urine solar photo-thermal evaporation device and an excrement solar photo-thermal evaporation device, wherein the source separation sanitary appliance, the acidified urine pool, the urine solar photo-thermal evaporation device and the excrement solar photo-thermal evaporation device are sequentially communicated; urine solar photothermal evaporation device includes transparent condensing plate, baffle, evaporating chamber, collection chamber, and the evaporating chamber is located transparent condensing plate horizontal position below, and the baffle separates evaporating chamber and collection chamber completely, and the printing opacity condensing plate covers in the evaporating chamber top and guides the comdenstion water to the collection chamber. According to the invention, after the source separated urine is deodorized and nitrogen-fixed by the acidified urine pool, the source separated urine enters the urine solar photo-thermal evaporation device, the urine is efficiently evaporated to dryness to reduce the volume of the urine, the urine is concentrated into high-concentration nitrogen fertilizer and phosphate fertilizer to realize recycling, and the steam contacts the condensing plate to become water drops to flow into the collecting chamber to realize water recycling; the excrement separated from the source is subjected to efficient solar photo-thermal evaporation to realize the drying of the excrement.","[{'text': 'Utilize solar energy to realize source separation urine and excrement and urine resourceization&#39;s processing system', 'language': 'en', 'truncated': False}, {'text': '一种利用太阳能实现源分离尿液与粪便资源化的处理系统', 'language': 'zh', 'truncated': False}]",20211123,"['ZHOU XUEFEI', 'ZHANG YALEI', 'LIU JIE', 'YU ZHENJIANG', 'Lai Zhulin', 'YANG LEI']"
How does the urine solar photo-thermal evaporation device work?,"The urine is efficiently evaporated to dryness to reduce its volume, concentrating it into high-concentration nitrogen fertilizer and phosphate fertilizer.","Utilize solar energy to realize source separation urine and excrement and urine resourceization&#39;s processing systemThe invention provides a treatment system for recycling urine and excrement by utilizing solar energy, which comprises a source separation sanitary appliance, an acidified urine pool, a urine solar photo-thermal evaporation device and an excrement solar photo-thermal evaporation device, wherein the source separation sanitary appliance, the acidified urine pool, the urine solar photo-thermal evaporation device and the excrement solar photo-thermal evaporation device are sequentially communicated; urine solar photothermal evaporation device includes transparent condensing plate, baffle, evaporating chamber, collection chamber, and the evaporating chamber is located transparent condensing plate horizontal position below, and the baffle separates evaporating chamber and collection chamber completely, and the printing opacity condensing plate covers in the evaporating chamber top and guides the comdenstion water to the collection chamber. According to the invention, after the source separated urine is deodorized and nitrogen-fixed by the acidified urine pool, the source separated urine enters the urine solar photo-thermal evaporation device, the urine is efficiently evaporated to dryness to reduce the volume of the urine, the urine is concentrated into high-concentration nitrogen fertilizer and phosphate fertilizer to realize recycling, and the steam contacts the condensing plate to become water drops to flow into the collecting chamber to realize water recycling; the excrement separated from the source is subjected to efficient solar photo-thermal evaporation to realize the drying of the excrement.","[{'text': 'Utilize solar energy to realize source separation urine and excrement and urine resourceization&#39;s processing system', 'language': 'en', 'truncated': False}, {'text': '一种利用太阳能实现源分离尿液与粪便资源化的处理系统', 'language': 'zh', 'truncated': False}]",20211123,"['ZHOU XUEFEI', 'ZHANG YALEI', 'LIU JIE', 'YU ZHENJIANG', 'Lai Zhulin', 'YANG LEI']"
What is the outcome of the excrement being subjected to efficient solar photo-thermal evaporation?,The excrement is dried.,"Utilize solar energy to realize source separation urine and excrement and urine resourceization&#39;s processing systemThe invention provides a treatment system for recycling urine and excrement by utilizing solar energy, which comprises a source separation sanitary appliance, an acidified urine pool, a urine solar photo-thermal evaporation device and an excrement solar photo-thermal evaporation device, wherein the source separation sanitary appliance, the acidified urine pool, the urine solar photo-thermal evaporation device and the excrement solar photo-thermal evaporation device are sequentially communicated; urine solar photothermal evaporation device includes transparent condensing plate, baffle, evaporating chamber, collection chamber, and the evaporating chamber is located transparent condensing plate horizontal position below, and the baffle separates evaporating chamber and collection chamber completely, and the printing opacity condensing plate covers in the evaporating chamber top and guides the comdenstion water to the collection chamber. According to the invention, after the source separated urine is deodorized and nitrogen-fixed by the acidified urine pool, the source separated urine enters the urine solar photo-thermal evaporation device, the urine is efficiently evaporated to dryness to reduce the volume of the urine, the urine is concentrated into high-concentration nitrogen fertilizer and phosphate fertilizer to realize recycling, and the steam contacts the condensing plate to become water drops to flow into the collecting chamber to realize water recycling; the excrement separated from the source is subjected to efficient solar photo-thermal evaporation to realize the drying of the excrement.","[{'text': 'Utilize solar energy to realize source separation urine and excrement and urine resourceization&#39;s processing system', 'language': 'en', 'truncated': False}, {'text': '一种利用太阳能实现源分离尿液与粪便资源化的处理系统', 'language': 'zh', 'truncated': False}]",20211123,"['ZHOU XUEFEI', 'ZHANG YALEI', 'LIU JIE', 'YU ZHENJIANG', 'Lai Zhulin', 'YANG LEI']"
How does the control method regulate the flow rate of water entering the solar collecting system?,"The solar-coal feedwater flow distribution ratio is regulated, so that a flow rate of water entering the solar collecting system to be heated is controlled.","Control method for optimizing solar-to-power efficiency of solar-aided coal-fired power system under off-design working conditionsA control method for optimizing a solar-to-power efficiency of a solar-aided coal-fired power system under off-design working conditions is provided. Through reading the relevant information of the solar collecting system, the coal-fired power generation system, the environmental conditions, and the working conditions of the solar-aided coal-fired power system, the water flow rate range able to be heated by the solar collecting unit and the solar-coal feedwater flow distribution ratio range of the solar-aided coal-fired power system are determined; through establishing the relationship between the solar-to-power efficiency and the solar-coal feedwater flow distribution ratio of the solar-aided coal-fired power system under the off-design working conditions, the solar-coal feedwater flow distribution ratio is regulated, so that a flow rate of water entering the solar collecting system to be heated is controlled, thereby maximizing the solar-to-power efficiency and improving the economy of the solar-aided coal-fired power system under the off-design working conditions. The present invention provides clear guidance to optimize the solar-aided coal-fired power system under the off-design working conditions, enable solar energy to fully play its role in the solar-aided coal-fired power system, improve the utilization rate of solar energy, facilitate the consumption of the renewable energy, and greatly increase the economy of the solar-aided coal-fired power system.","[{'text': 'Control method for optimizing solar-to-power efficiency of solar-aided coal-fired power system under off-design working conditions', 'language': 'en', 'truncated': False}]",20220512,"['YAN, HUI', 'LIU, MING', 'LI, XIN', 'CHONG, Daotong', 'YAN, JUNJIE']"
